,rh1,rh2,ang,energia
4355,2.508,2.308,104.5,-75.90500300000001
4356,2.508,2.408,104.5,-75.89125899999999
4357,2.508,2.508,104.5,-75.877224
4358,2.508,2.608,104.5,-75.863153
4359,2.508,2.708,104.5,-75.849226
4360,2.608,0.808,104.5,-74.532212
4361,2.608,0.908,104.5,-75.010099
4362,2.608,1.008,104.5,-75.33290699999999
4363,2.608,1.108,104.5,-75.55135600000001
4364,2.608,1.208,104.5,-75.698548
4365,2.608,1.308,104.5,-75.796562
4366,2.608,1.408,104.5,-75.860344
4367,2.608,1.508,104.5,-75.900137
4368,2.608,1.608,104.5,-75.923038
4369,2.608,1.708,104.5,-75.934021
4370,2.608,1.808,104.5,-75.936613
4371,2.608,1.908,104.5,-75.93333100000001
4372,2.608,2.008,104.5,-75.925985
4373,2.608,2.108,104.5,-75.915879
4374,2.608,2.208,104.5,-75.903953
4375,2.608,2.308,104.5,-75.890885
4376,2.608,2.408,104.5,-75.877167
4377,2.608,2.508,104.5,-75.863153
4378,2.608,2.608,104.5,-75.849098
4379,2.608,2.708,104.5,-75.835184
4380,2.708,0.808,104.5,-74.516998
4381,2.708,0.908,104.5,-74.995026
4382,2.708,1.008,104.5,-75.31797399999999
4383,2.708,1.108,104.5,-75.536555
4384,2.708,1.208,104.5,-75.683867
4385,2.708,1.308,104.5,-75.781989
4386,2.708,1.408,104.5,-75.84586800000001
4387,2.708,1.508,104.5,-75.88574799999999
4388,2.708,1.608,104.5,-75.908728
4389,2.708,1.708,104.5,-75.919783
4390,2.708,1.808,104.5,-75.922438
4391,2.708,1.908,104.5,-75.919212
4392,2.708,2.008,104.5,-75.911916
4393,2.708,2.108,104.5,-75.90185100000001
4394,2.708,2.208,104.5,-75.88995899999999
4395,2.708,2.308,104.5,-75.87692
4396,2.708,2.408,104.5,-75.863223
4397,2.708,2.508,104.5,-75.849226
4398,2.708,2.608,104.5,-75.835184
4399,2.708,2.708,104.5,-75.821279
4400,0.808,0.808,105.5,-73.268477
4401,0.808,0.908,105.5,-73.73655699999999
4402,0.808,1.008,105.5,-74.051999
4403,0.808,1.108,105.5,-74.264969
4404,0.808,1.208,105.5,-74.407999
4405,0.808,1.308,105.5,-74.502726
4406,0.808,1.408,105.5,-74.563796
4407,0.808,1.508,105.5,-74.601265
4408,0.808,1.608,105.5,-74.622105
4409,0.808,1.708,105.5,-74.631208
4410,0.808,1.808,105.5,-74.632037
4411,0.808,1.908,105.5,-74.62706999999999
4412,0.808,2.008,105.5,-74.618084
4413,0.808,2.108,105.5,-74.606367
4414,0.808,2.208,105.5,-74.592851
4415,0.808,2.308,105.5,-74.578218
4416,0.808,2.408,105.5,-74.56296999999999
4417,0.808,2.508,105.5,-74.547474
4418,0.808,2.608,105.5,-74.532001
4419,0.808,2.708,105.5,-74.516746
4420,0.908,0.808,105.5,-73.73655699999999
4421,0.908,0.908,105.5,-74.206517
4422,0.908,1.008,105.5,-74.523389
4423,0.908,1.108,105.5,-74.737427
4424,0.908,1.208,105.5,-74.881281
4425,0.908,1.308,105.5,-74.976676
4426,0.908,1.408,105.5,-75.038312
4427,0.908,1.508,105.5,-75.07627099999999
4428,0.908,1.608,105.5,-75.097541
4429,0.908,1.708,105.5,-75.107022
4430,0.908,1.808,105.5,-75.108186
4431,0.908,1.908,105.5,-75.103516
4432,0.908,2.008,105.5,-75.09479499999999
4433,0.908,2.108,105.5,-75.083316
4434,0.908,2.208,105.5,-75.070015
4435,0.908,2.308,105.5,-75.055578
4436,0.908,2.408,105.5,-75.040509
4437,0.908,2.508,105.5,-75.02517900000001
4438,0.908,2.608,105.5,-75.00985899999999
4439,0.908,2.708,105.5,-74.994747
4440,1.008,0.808,105.5,-74.051999
4441,1.008,0.908,105.5,-74.523389
4442,1.008,1.008,105.5,-74.84131
4443,1.008,1.108,105.5,-75.056116
4444,1.008,1.208,105.5,-75.200556
4445,1.008,1.308,105.5,-75.296423
4446,1.008,1.408,105.5,-75.358459
4447,1.008,1.508,105.5,-75.396765
4448,1.008,1.608,105.5,-75.41834200000001
4449,1.008,1.708,105.5,-75.428097
4450,1.008,1.808,105.5,-75.429508
4451,1.008,1.908,105.5,-75.425063
4452,1.008,2.008,105.5,-75.416551
4453,1.008,2.108,105.5,-75.405266
4454,1.008,2.208,105.5,-75.39214799999999
4455,1.008,2.308,105.5,-75.377886
4456,1.008,2.408,105.5,-75.362983
4457,1.008,2.508,105.5,-75.347811
4458,1.008,2.608,105.5,-75.332642
4459,1.008,2.708,105.5,-75.31766999999999
4460,1.108,0.808,105.5,-74.264969
4461,1.108,0.908,105.5,-74.737427
4462,1.108,1.008,105.5,-75.056116
4463,1.108,1.108,105.5,-75.271478
4464,1.108,1.208,105.5,-75.416335
4465,1.108,1.308,105.5,-75.512536
4466,1.108,1.408,105.5,-75.57485
4467,1.108,1.508,105.5,-75.61339699999999
4468,1.108,1.608,105.5,-75.635187
4469,1.108,1.708,105.5,-75.645134
4470,1.108,1.808,105.5,-75.646723
4471,1.108,1.908,105.5,-75.642444
4472,1.108,2.008,105.5,-75.634091
4473,1.108,2.108,105.5,-75.622961
4474,1.108,2.208,105.5,-75.609996
4475,1.108,2.308,105.5,-75.595883
4476,1.108,2.408,105.5,-75.581129
4477,1.108,2.508,105.5,-75.566102
4478,1.108,2.608,105.5,-75.55107199999999
4479,1.108,2.708,105.5,-75.53623499999999
4480,1.208,0.808,105.5,-74.407999
4481,1.208,0.908,105.5,-74.881281
4482,1.208,1.008,105.5,-75.200556
4483,1.208,1.108,105.5,-75.416335
4484,1.208,1.208,105.5,-75.561501
4485,1.208,1.308,105.5,-75.657942
4486,1.208,1.408,105.5,-75.72045200000001
4487,1.208,1.508,105.5,-75.759167
4488,1.208,1.608,105.5,-75.78110500000001
4489,1.208,1.708,105.5,-75.791186
4490,1.208,1.808,105.5,-75.792901
4491,1.208,1.908,105.5,-75.788744
4492,1.208,2.008,105.5,-75.780511
4493,1.208,2.108,105.5,-75.769503
4494,1.208,2.208,105.5,-75.756663
4495,1.208,2.308,105.5,-75.742678
4496,1.208,2.408,105.5,-75.728052
4497,1.208,2.508,105.5,-75.713154
4498,1.208,2.608,105.5,-75.698251
4499,1.208,2.708,105.5,-75.683536
4500,1.308,0.808,105.5,-74.502726
4501,1.308,0.908,105.5,-74.976676
4502,1.308,1.008,105.5,-75.296423
4503,1.308,1.108,105.5,-75.512536
4504,1.308,1.208,105.5,-75.657942
4505,1.308,1.308,105.5,-75.754563
4506,1.308,1.408,105.5,-75.817217
4507,1.308,1.508,105.5,-75.85605100000001
4508,1.308,1.608,105.5,-75.87809200000001
4509,1.308,1.708,105.5,-75.888269
4510,1.308,1.808,105.5,-75.890073
4511,1.308,1.908,105.5,-75.88600600000001
4512,1.308,2.008,105.5,-75.877866
4513,1.308,2.108,105.5,-75.866956
4514,1.308,2.208,105.5,-75.854219
4515,1.308,2.308,105.5,-75.840343
4516,1.308,2.408,105.5,-75.825829
4517,1.308,2.508,105.5,-75.811045
4518,1.308,2.608,105.5,-75.796255
4519,1.308,2.708,105.5,-75.78165
4520,1.408,0.808,105.5,-74.563796
4521,1.408,0.908,105.5,-75.038312
4522,1.408,1.008,105.5,-75.358459
4523,1.408,1.108,105.5,-75.57485
4524,1.408,1.208,105.5,-75.72045200000001
4525,1.408,1.308,105.5,-75.817217
4526,1.408,1.408,105.5,-75.879981
4527,1.408,1.508,105.5,-75.918903
4528,1.408,1.608,105.5,-75.94102
4529,1.408,1.708,105.5,-75.951265
4530,1.408,1.808,105.5,-75.953137
4531,1.408,1.908,105.5,-75.949139
4532,1.408,2.008,105.5,-75.941074
4533,1.408,2.108,105.5,-75.93024399999999
4534,1.408,2.208,105.5,-75.91759499999999
4535,1.408,2.308,105.5,-75.903814
4536,1.408,2.408,105.5,-75.889399
4537,1.408,2.508,105.5,-75.874716
4538,1.408,2.608,105.5,-75.860028
4539,1.408,2.708,105.5,-75.84552099999999
4540,1.508,0.808,105.5,-74.601265
4541,1.508,0.908,105.5,-75.07627099999999
4542,1.508,1.008,105.5,-75.396765
4543,1.508,1.108,105.5,-75.61339699999999
4544,1.508,1.208,105.5,-75.759167
4545,1.508,1.308,105.5,-75.85605100000001
4546,1.508,1.408,105.5,-75.918903
4547,1.508,1.508,105.5,-75.957894
4548,1.508,1.608,105.5,-75.980069
4549,1.508,1.708,105.5,-75.990368
4550,1.508,1.808,105.5,-75.992294
4551,1.508,1.908,105.5,-75.988353
4552,1.508,2.008,105.5,-75.980351
4553,1.508,2.108,105.5,-75.969593
4554,1.508,2.208,105.5,-75.957022
4555,1.508,2.308,105.5,-75.943325
4556,1.508,2.408,105.5,-75.929
4557,1.508,2.508,105.5,-75.91440899999999
4558,1.508,2.608,105.5,-75.899812
4559,1.508,2.708,105.5,-75.88539499999999
4560,1.608,0.808,105.5,-74.622105
4561,1.608,0.908,105.5,-75.097541
4562,1.608,1.008,105.5,-75.41834200000001
4563,1.608,1.108,105.5,-75.635187
4564,1.608,1.208,105.5,-75.78110500000001
4565,1.608,1.308,105.5,-75.87809200000001
4566,1.608,1.408,105.5,-75.94102
4567,1.608,1.508,105.5,-75.980069
4568,1.608,1.608,105.5,-76.00229399999999
4569,1.608,1.708,105.5,-76.01263900000001
4570,1.608,1.808,105.5,-76.014612
4571,1.608,1.908,105.5,-76.010722
4572,1.608,2.008,105.5,-76.002779
4573,1.608,2.108,105.5,-75.992086
4574,1.608,2.208,105.5,-75.979588
4575,1.608,2.308,105.5,-75.965969
4576,1.608,2.408,105.5,-75.95172600000001
4577,1.608,2.508,105.5,-75.937219
4578,1.608,2.608,105.5,-75.922706
4579,1.608,2.708,105.5,-75.90836999999999
4580,1.708,0.808,105.5,-74.631208
4581,1.708,0.908,105.5,-75.107022
4582,1.708,1.008,105.5,-75.428097
4583,1.708,1.108,105.5,-75.645134
4584,1.708,1.208,105.5,-75.791186
4585,1.708,1.308,105.5,-75.888269
4586,1.708,1.408,105.5,-75.951265
4587,1.708,1.508,105.5,-75.990368
4588,1.708,1.608,105.5,-76.01263900000001
4589,1.708,1.708,105.5,-76.023027
4590,1.708,1.808,105.5,-76.025046
4591,1.708,1.908,105.5,-76.02120699999999
4592,1.708,2.008,105.5,-76.013319
4593,1.708,2.108,105.5,-76.002689
4594,1.708,2.208,105.5,-75.99025999999999
4595,1.708,2.308,105.5,-75.976714
4596,1.708,2.408,105.5,-75.962548
4597,1.708,2.508,105.5,-75.94811800000001
4598,1.708,2.608,105.5,-75.933681
4599,1.708,2.708,105.5,-75.91942
4600,1.808,0.808,105.5,-74.632037
4601,1.808,0.908,105.5,-75.108186
4602,1.808,1.008,105.5,-75.429508
4603,1.808,1.108,105.5,-75.646723
4604,1.808,1.208,105.5,-75.792901
4605,1.808,1.308,105.5,-75.890073
4606,1.808,1.408,105.5,-75.953137
4607,1.808,1.508,105.5,-75.992294
4608,1.808,1.608,105.5,-76.014612
4609,1.808,1.708,105.5,-76.025046
4610,1.808,1.808,105.5,-76.027112
4611,1.808,1.908,105.5,-76.023324
4612,1.808,2.008,105.5,-76.01549399999999
4613,1.808,2.108,105.5,-76.004925
4614,1.808,2.208,105.5,-75.992562
4615,1.808,2.308,105.5,-75.979086
4616,1.808,2.408,105.5,-75.964991
4617,1.808,2.508,105.5,-75.950632
4618,1.808,2.608,105.5,-75.936265
4619,1.808,2.708,105.5,-75.92206999999999
4620,1.908,0.808,105.5,-74.62706999999999
4621,1.908,0.908,105.5,-75.103516
4622,1.908,1.008,105.5,-75.425063
4623,1.908,1.108,105.5,-75.642444
4624,1.908,1.208,105.5,-75.788744
4625,1.908,1.308,105.5,-75.88600600000001
4626,1.908,1.408,105.5,-75.949139
4627,1.908,1.508,105.5,-75.988353
4628,1.908,1.608,105.5,-76.010722
4629,1.908,1.708,105.5,-76.02120699999999
4630,1.908,1.808,105.5,-76.023324
4631,1.908,1.908,105.5,-76.019591
4632,1.908,2.008,105.5,-76.01181899999999
4633,1.908,2.108,105.5,-76.001313
4634,1.908,2.208,105.5,-75.989014
4635,1.908,2.308,105.5,-75.975604
4636,1.908,2.408,105.5,-75.961575
4637,1.908,2.508,105.5,-75.94728
4638,1.908,2.608,105.5,-75.932975
4639,1.908,2.708,105.5,-75.918839
4640,2.008,0.808,105.5,-74.618084
4641,2.008,0.908,105.5,-75.09479499999999
4642,2.008,1.008,105.5,-75.416551
4643,2.008,1.108,105.5,-75.634091
4644,2.008,1.208,105.5,-75.780511
4645,2.008,1.308,105.5,-75.877866
4646,2.008,1.408,105.5,-75.941074
4647,2.008,1.508,105.5,-75.980351
4648,2.008,1.608,105.5,-76.002779
4649,2.008,1.708,105.5,-76.013319
4650,2.008,1.808,105.5,-76.01549399999999
4651,2.008,1.908,105.5,-76.01181899999999
4652,2.008,2.008,105.5,-76.00410699999999
4653,2.008,2.108,105.5,-75.993662
4654,2.008,2.208,105.5,-75.981426
4655,2.008,2.308,105.5,-75.968078
4656,2.008,2.408,105.5,-75.954109
4657,2.008,2.508,105.5,-75.93987299999999
4658,2.008,2.608,105.5,-75.925622
4659,2.008,2.708,105.5,-75.91153800000001
4660,2.108,0.808,105.5,-74.606367
4661,2.108,0.908,105.5,-75.083316
4662,2.108,1.008,105.5,-75.405266
4663,2.108,1.108,105.5,-75.622961
4664,2.108,1.208,105.5,-75.769503
4665,2.108,1.308,105.5,-75.866956
4666,2.108,1.408,105.5,-75.93024399999999
4667,2.108,1.508,105.5,-75.969593
4668,2.108,1.608,105.5,-75.992086
4669,2.108,1.708,105.5,-76.002689
4670,2.108,1.808,105.5,-76.004925
4671,2.108,1.908,105.5,-76.001313
4672,2.108,2.008,105.5,-75.993662
4673,2.108,2.108,105.5,-75.98327900000001
4674,2.108,2.208,105.5,-75.971102
4675,2.108,2.308,105.5,-75.95781099999999
4676,2.108,2.408,105.5,-75.94389699999999
4677,2.108,2.508,105.5,-75.929712
4678,2.108,2.608,105.5,-75.91551
4679,2.108,2.708,105.5,-75.90146899999999
4680,2.208,0.808,105.5,-74.592851
4681,2.208,0.908,105.5,-75.070015
4682,2.208,1.008,105.5,-75.39214799999999
4683,2.208,1.108,105.5,-75.609996
4684,2.208,1.208,105.5,-75.756663
4685,2.208,1.308,105.5,-75.854219
4686,2.208,1.408,105.5,-75.91759499999999
4687,2.208,1.508,105.5,-75.957022
4688,2.208,1.608,105.5,-75.979588
4689,2.208,1.708,105.5,-75.99025999999999
4690,2.208,1.808,105.5,-75.992562
4691,2.208,1.908,105.5,-75.989014
4692,2.208,2.008,105.5,-75.981426
4693,2.208,2.108,105.5,-75.971102
4694,2.208,2.208,105.5,-75.95898199999999
4695,2.208,2.308,105.5,-75.94574399999999
4696,2.208,2.408,105.5,-75.93187900000001
4697,2.208,2.508,105.5,-75.917739
4698,2.208,2.608,105.5,-75.903577
4699,2.208,2.708,105.5,-75.889572
4700,2.308,0.808,105.5,-74.578218
4701,2.308,0.908,105.5,-75.055578
4702,2.308,1.008,105.5,-75.377886
4703,2.308,1.108,105.5,-75.595883
4704,2.308,1.208,105.5,-75.742678
4705,2.308,1.308,105.5,-75.840343
4706,2.308,1.408,105.5,-75.903814
4707,2.308,1.508,105.5,-75.943325
4708,2.308,1.608,105.5,-75.965969
4709,2.308,1.708,105.5,-75.976714
4710,2.308,1.808,105.5,-75.979086
4711,2.308,1.908,105.5,-75.975604
4712,2.308,2.008,105.5,-75.968078
4713,2.308,2.108,105.5,-75.95781099999999
4714,2.308,2.208,105.5,-75.94574399999999
4715,2.308,2.308,105.5,-75.93255500000001
4716,2.308,2.408,105.5,-75.91873299999999
4717,2.308,2.508,105.5,-75.90463100000001
4718,2.308,2.608,105.5,-75.89050300000001
4719,2.308,2.708,105.5,-75.87652800000001
4720,2.408,0.808,105.5,-74.56296999999999
4721,2.408,0.908,105.5,-75.040509
4722,2.408,1.008,105.5,-75.362983
4723,2.408,1.108,105.5,-75.581129
4724,2.408,1.208,105.5,-75.728052
4725,2.408,1.308,105.5,-75.825829
4726,2.408,1.408,105.5,-75.889399
4727,2.408,1.508,105.5,-75.929
4728,2.408,1.608,105.5,-75.95172600000001
4729,2.408,1.708,105.5,-75.962548
4730,2.408,1.808,105.5,-75.964991
4731,2.408,1.908,105.5,-75.961575
4732,2.408,2.008,105.5,-75.954109
4733,2.408,2.108,105.5,-75.94389699999999
4734,2.408,2.208,105.5,-75.93187900000001
4735,2.408,2.308,105.5,-75.91873299999999
4736,2.408,2.408,105.5,-75.904948
4737,2.408,2.508,105.5,-75.890879
4738,2.408,2.608,105.5,-75.876779
4739,2.408,2.708,105.5,-75.86282800000001
4740,2.508,0.808,105.5,-74.547474
4741,2.508,0.908,105.5,-75.02517900000001
4742,2.508,1.008,105.5,-75.347811
4743,2.508,1.108,105.5,-75.566102
4744,2.508,1.208,105.5,-75.713154
4745,2.508,1.308,105.5,-75.811045
4746,2.508,1.408,105.5,-75.874716
4747,2.508,1.508,105.5,-75.91440899999999
4748,2.508,1.608,105.5,-75.937219
4749,2.508,1.708,105.5,-75.94811800000001
4750,2.508,1.808,105.5,-75.950632
4751,2.508,1.908,105.5,-75.94728
4752,2.508,2.008,105.5,-75.93987299999999
4753,2.508,2.108,105.5,-75.929712
4754,2.508,2.208,105.5,-75.917739
4755,2.508,2.308,105.5,-75.90463100000001
4756,2.508,2.408,105.5,-75.890879
4757,2.508,2.508,105.5,-75.876837
4758,2.508,2.608,105.5,-75.86276
4759,2.508,2.708,105.5,-75.848828
4760,2.608,0.808,105.5,-74.532001
4761,2.608,0.908,105.5,-75.00985899999999
4762,2.608,1.008,105.5,-75.332642
4763,2.608,1.108,105.5,-75.55107199999999
4764,2.608,1.208,105.5,-75.698251
4765,2.608,1.308,105.5,-75.796255
4766,2.608,1.408,105.5,-75.860028
4767,2.608,1.508,105.5,-75.899812
4768,2.608,1.608,105.5,-75.922706
4769,2.608,1.708,105.5,-75.933681
4770,2.608,1.808,105.5,-75.936265
4771,2.608,1.908,105.5,-75.932975
4772,2.608,2.008,105.5,-75.925622
4773,2.608,2.108,105.5,-75.91551
4774,2.608,2.208,105.5,-75.903577
4775,2.608,2.308,105.5,-75.89050300000001
4776,2.608,2.408,105.5,-75.876779
4777,2.608,2.508,105.5,-75.86276
4778,2.608,2.608,105.5,-75.848701
4779,2.608,2.708,105.5,-75.834784
4780,2.708,0.808,105.5,-74.516746
4781,2.708,0.908,105.5,-74.994747
4782,2.708,1.008,105.5,-75.31766999999999
4783,2.708,1.108,105.5,-75.53623499999999
4784,2.708,1.208,105.5,-75.683536
4785,2.708,1.308,105.5,-75.78165
4786,2.708,1.408,105.5,-75.84552099999999
4787,2.708,1.508,105.5,-75.88539499999999
4788,2.708,1.608,105.5,-75.90836999999999
4789,2.708,1.708,105.5,-75.91942
4790,2.708,1.808,105.5,-75.92206999999999
4791,2.708,1.908,105.5,-75.918839
4792,2.708,2.008,105.5,-75.91153800000001
4793,2.708,2.108,105.5,-75.90146899999999
4794,2.708,2.208,105.5,-75.889572
4795,2.708,2.308,105.5,-75.87652800000001
4796,2.708,2.408,105.5,-75.86282800000001
4797,2.708,2.508,105.5,-75.848828
4798,2.708,2.608,105.5,-75.834784
4799,2.708,2.708,105.5,-75.820877
4800,0.808,0.808,106.5,-73.269583
4801,0.808,0.908,106.5,-73.73761999999999
4802,0.808,1.008,106.5,-74.05301700000001
4803,0.808,1.108,106.5,-74.265929
4804,0.808,1.208,106.5,-74.408888
4805,0.808,1.308,106.5,-74.50353100000001
4806,0.808,1.408,106.5,-74.564511
4807,0.808,1.508,106.5,-74.601886
4808,0.808,1.608,106.5,-74.62263
4809,0.808,1.708,106.5,-74.631635
4810,0.808,1.808,106.5,-74.632368
4811,0.808,1.908,106.5,-74.627305
4812,0.808,2.008,106.5,-74.618229
4813,0.808,2.108,106.5,-74.606425
4814,0.808,2.208,106.5,-74.592828
4815,0.808,2.308,106.5,-74.578123
4816,0.808,2.408,106.5,-74.56281
4817,0.808,2.508,106.5,-74.547258
4818,0.808,2.608,106.5,-74.531738
4819,0.808,2.708,106.5,-74.51644399999999
4820,0.908,0.808,106.5,-73.73761999999999
4821,0.908,0.908,106.5,-74.207546
4822,0.908,1.008,106.5,-74.524373
4823,0.908,1.108,106.5,-74.738351
4824,0.908,1.208,106.5,-74.882133
4825,0.908,1.308,106.5,-74.97744399999999
4826,0.908,1.408,106.5,-75.03899100000001
4827,0.908,1.508,106.5,-75.076858
4828,0.908,1.608,106.5,-75.098033
4829,0.908,1.708,106.5,-75.107417
4830,0.908,1.808,106.5,-75.108486
4831,0.908,1.908,106.5,-75.103721
4832,0.908,2.008,106.5,-75.09491
4833,0.908,2.108,106.5,-75.083344
4834,0.908,2.208,106.5,-75.069964
4835,0.908,2.308,106.5,-75.055454
4836,0.908,2.408,106.5,-75.040322
4837,0.908,2.508,106.5,-75.024936
4838,0.908,2.608,106.5,-75.00957
4839,0.908,2.708,106.5,-74.99441999999999
4840,1.008,0.808,106.5,-74.05301700000001
4841,1.008,0.908,106.5,-74.524373
4842,1.008,1.008,106.5,-74.842246
4843,1.008,1.108,106.5,-75.056991
4844,1.008,1.208,106.5,-75.201359
4845,1.008,1.308,106.5,-75.29714399999999
4846,1.008,1.408,106.5,-75.359094
4847,1.008,1.508,106.5,-75.39731
4848,1.008,1.608,106.5,-75.41879300000001
4849,1.008,1.708,106.5,-75.428454
4850,1.008,1.808,106.5,-75.429772
4851,1.008,1.908,106.5,-75.425235
4852,1.008,2.008,106.5,-75.41663299999999
4853,1.008,2.108,106.5,-75.405264
4854,1.008,2.208,106.5,-75.39206899999999
4855,1.008,2.308,106.5,-75.377736
4856,1.008,2.408,106.5,-75.362771
4857,1.008,2.508,106.5,-75.347546
4858,1.008,2.608,106.5,-75.33233100000001
4859,1.008,2.708,106.5,-75.317324
4860,1.108,0.808,106.5,-74.265929
4861,1.108,0.908,106.5,-74.738351
4862,1.108,1.008,106.5,-75.056991
4863,1.108,1.108,106.5,-75.27229
4864,1.108,1.208,106.5,-75.417078
4865,1.108,1.308,106.5,-75.5132
4866,1.108,1.408,106.5,-75.57543100000001
4867,1.108,1.508,106.5,-75.61389100000001
4868,1.108,1.608,106.5,-75.635592
4869,1.108,1.708,106.5,-75.645449
4870,1.108,1.808,106.5,-75.646947
4871,1.108,1.908,106.5,-75.642579
4872,1.108,2.008,106.5,-75.63414
4873,1.108,2.108,106.5,-75.622928
4874,1.108,2.208,106.5,-75.609888
4875,1.108,2.308,106.5,-75.595708
4876,1.108,2.408,106.5,-75.580894
4877,1.108,2.508,106.5,-75.565816
4878,1.108,2.608,106.5,-75.550744
4879,1.108,2.708,106.5,-75.535871
4880,1.208,0.808,106.5,-74.408888
4881,1.208,0.908,106.5,-74.882133
4882,1.208,1.008,106.5,-75.201359
4883,1.208,1.108,106.5,-75.417078
4884,1.208,1.208,106.5,-75.562178
4885,1.208,1.308,106.5,-75.65854399999999
4886,1.208,1.408,106.5,-75.72097600000001
4887,1.208,1.508,106.5,-75.759609
4888,1.208,1.608,106.5,-75.781461
4889,1.208,1.708,106.5,-75.79145600000001
4890,1.208,1.808,106.5,-75.793084
4891,1.208,1.908,106.5,-75.788842
4892,1.208,2.008,106.5,-75.780527
4893,1.208,2.108,106.5,-75.769442
4894,1.208,2.208,106.5,-75.75653
4895,1.208,2.308,106.5,-75.742482
4896,1.208,2.408,106.5,-75.7278
4897,1.208,2.508,106.5,-75.71285400000001
4898,1.208,2.608,106.5,-75.69791
4899,1.208,2.708,106.5,-75.683162
4900,1.308,0.808,106.5,-74.50353100000001
4901,1.308,0.908,106.5,-74.97744399999999
4902,1.308,1.008,106.5,-75.29714399999999
4903,1.308,1.108,106.5,-75.5132
4904,1.308,1.208,106.5,-75.65854399999999
4905,1.308,1.308,106.5,-75.755096
4906,1.308,1.408,106.5,-75.817677
4907,1.308,1.508,106.5,-75.856434
4908,1.308,1.608,106.5,-75.878395
4909,1.308,1.708,106.5,-75.88849
4910,1.308,1.808,106.5,-75.890213
4911,1.308,1.908,106.5,-75.886065
4912,1.308,2.008,106.5,-75.877848
4913,1.308,2.108,106.5,-75.866865
4914,1.308,2.208,106.5,-75.854062
4915,1.308,2.308,106.5,-75.840126
4916,1.308,2.408,106.5,-75.82556
4917,1.308,2.508,106.5,-75.810731
4918,1.308,2.608,106.5,-75.79590300000001
4919,1.308,2.708,106.5,-75.781266
4920,1.4,0.8,106.5,-74.513869
4921,1.4,0.9,106.5,-75.003606
4922,1.4,1.0,106.5,-75.333871
4923,1.4,1.1,106.5,-75.557091
4924,1.4,1.2,106.5,-75.70736099999999
4925,1.4,1.3,106.5,-75.80733599999999
4926,1.4,1.4,106.5,-75.87232
4927,1.4,1.5,106.5,-75.912779
4928,1.4,1.6,106.5,-75.935956
4929,1.4,1.7,106.5,-75.946925
4930,1.4,1.8,106.5,-75.949282
4931,1.4,1.9,106.5,-75.945599
4932,1.4,2.0,106.5,-75.937728
4933,1.4,2.1,106.5,-75.92700699999999
4934,1.4,2.2,106.5,-75.914407
4935,1.4,2.3,106.5,-75.900632
4936,1.4,2.4,106.5,-75.886196
4937,1.4,2.5,106.5,-75.87147399999999
4938,1.4,2.6,106.5,-75.856735
4939,1.4,2.7,106.5,-75.842171
4940,1.4,2.8,106.5,-75.827916
4941,1.5,0.808,106.5,-74.599585
4942,1.5,0.908,106.5,-75.07451999999999
4943,1.5,1.008,106.5,-75.39494499999999
4944,1.5,1.108,106.5,-75.611509
4945,1.5,1.208,106.5,-75.75721300000001
4946,1.5,1.308,106.5,-75.854029
4947,1.5,1.408,106.5,-75.916812
4948,1.5,1.508,106.5,-75.955732
4949,1.5,1.608,106.5,-75.977834
4950,1.5,1.708,106.5,-75.98805899999999
4951,1.5,1.808,106.5,-75.98991
4952,1.5,1.908,106.5,-75.985896
4953,1.5,2.008,106.5,-75.977823
4954,1.5,2.108,106.5,-75.966998
4955,1.5,2.208,106.5,-75.954365
4956,1.5,2.308,106.5,-75.940611
4957,1.5,2.408,106.5,-75.926234
4958,1.5,2.508,106.5,-75.911598
4959,1.5,2.608,106.5,-75.896962
4960,1.5,2.708,106.5,-75.882511
4961,1.6,0.808,106.5,-74.62145699999999
4962,1.6,0.908,106.5,-75.096827
4963,1.6,1.008,106.5,-75.417564
4964,1.6,1.108,106.5,-75.634346
4965,1.6,1.208,106.5,-75.780204
4966,1.6,1.308,106.5,-75.87713000000001
4967,1.6,1.408,106.5,-75.939995
4968,1.6,1.508,106.5,-75.97898
4969,1.6,1.608,106.5,-76.001138
4970,1.6,1.708,106.5,-76.011415
4971,1.6,1.808,106.5,-76.01332
4972,1.6,1.908,106.5,-76.009365
4973,1.6,2.008,106.5,-76.001357
4974,1.6,2.108,106.5,-75.99060300000001
4975,1.6,2.208,106.5,-75.978049
